,app_id,user_name,score,content,Polarity
459,co.mixcord.acapella,Verydissatisfied4294273,1,"I love the concept of the app and even bought a year-long subscription but I am realizing more and more how this app was not designed for musicians. For example, I’m running my audio interface into my phone so that I can record in Acapella using my mics. However, there are limited Input settings in Acapella so it’s diverting my mono input channel into one channel of stereo. I have to do this because the default phone mic is awful at picking up electric guitar and drums. I am running j to some other issues as well: it is very easy to accidentally delete recordings the fact that you can’t change the number of squares after the onset of a project is annoying it’s hard to find the videos I’ve made once I start a new project. Aside from the unhelpful FAQ on the website, I haven’t found any way to get help through customer service. tldr It’s really frustrating to use if you’re looking to record full band. ALSO IT IS IMPOSSIBLE TO CANCEL THE PREMIUM ACCOUNT",-0.061928071928071926
460,co.mixcord.acapella,MrTwisted,4,"This app is great and allows you to listen to all the tracks you’ve pre-recorded and adjust their levels in the mix, BUT there’s no monitor feature to hear what is currently being recorded through your headphones. If you’re pure acoustic, this isn’t much of a problem. If you’re using a post-mic effects loop before input into the app, this is a major problem... you can’t hear what your post-effects sound is like until after you’ve recorded the whole track. I’m working on a way to use physical splitters to make this happen, but it would be a great software feature to add... the ability to turn on/off a monitor of the track you’re currently recording and adjust its volume relative to the other tracks in the mix.",0.21264880952380952
461,co.mixcord.acapella,alltimegamer13579,1,"So I got this app because my friend had it and it looked super cool and fun. I thought it was free but when I got the app and make an account I thought it was telling me I had to pay for it. However, it turned out to be $10 a month for the premium but they didn’t specify very well so I started the 7 day free trial. That was last Monday. This past Sunday I went on to cancel my trial so I wouldn’t be billed the day after when my subscription started. In the policy it said you can “cancel your subscription anytime”  But I couldn’t find anywhere on the app where it told me how to. So I e-nailed customer service and all they did was send me an article on how to delete my Acapella account. I don’t want to delete my account, I just want to unsubscribe from the premium list so I’m not getting billed $10 a month! Overall, I’m highly disappointed in the lack of communication and help i’m receiving.",0.09208333333333334
462,co.mixcord.acapella,edwina_reviews,2,"The making of acapellas is difficult and not as convenient in the app. After making one part of, say, a duet, I'm forced to wait longer than normal just to view a clip of my singing. Often times I have to re-record my singing because there are things I want to fix or redo. Because the loading takes so long just for, say, a thirty sec clip, the app is just really inconvenient. Not only that, but also the uploading and saving of my videos is difficult. Again, it takes very long and then I have to go through a process to simply save a video when it shouldn't be that hard to save my own video. Then if I want to view my video once I posted it, for some reason I can't view it unless I say I'm going to edit it. The whole format and process is just more difficult and inconvenient than it should be.",-0.12854166666666664
463,co.mixcord.acapella,NAPSABLOOK22,4,"This app is a great tool for recording multiple lines at once. However, I have a few issues with it:1. You are forced to have a border- it would be great if I could record videos without a border separating them (basically just no lines in between them)2. You can't trim videos from the beginning- you can only trim videos from the end, so if (for example) you have a harmony coming in later, you can't cut out the beginning section where you're waiting for your line to come in and you're just awkwardly looking at the camera3. It can be super glitchy- especially when trimming videosIt's still a great app, but if all of these things were fixed it would have a perfect 5 star rating!!",0.21025641025641026
464,co.mixcord.acapella,what if i dont want a nickname,2,"Something is REALLY annoying with this. I have an iPhone 7 w/ Bluetooth headphones. I can’t use Bluetooth because of the input lag that ruins the timing. But there’s also no way to make the audio play aloud with no headphones so there’s nothing to time it with. I know it can make annoying feedback loops but I’ll just turn the volume really low and listen and sing at the same time. Sure some ignorant people would ruin their recordings because of that but at least give me the option to turn it off. My headphones don’t work with this app, and I have to buy extra expensive headphones specifically designed for my phone because Apple is as greedy as the company who made this app. Give me the option to turn this off!! I can’t do anything without it!!",-0.2833333333333333
465,co.mixcord.acapella,1039385758291$&,4,"As great as this app is, I’ve discovered some difficulties. With every layer I add to the Acapella app, it refuses to add it! It says “your device is running low on resources, there might be too many apps in the background. Please close some of your background app and perform a hard restart on your device. Press “learn more” to get information on how to perform a hard restart.” So, I close out my apps doesn’t work. I restart my phone doesn’t work. I press ‘learn more’ it just says that Acapella saves what I have even if I restart. It’s frustrating to post videos when it doesn’t allow me to post! I love the app and wish it was more convenient to use!",0.25416666666666665
466,co.mixcord.acapella,Cantbeheard,1,"Frustrating. Project sent to me, to collaborate.  Wearing headphones, app does NOT pick up my audio! Vocal and guitar. Only the camera works.  However, Able to use app without headphones, but is extremely hard to hear collaborators with just sound coming out of my iPad. Thats the only way app works, without headphones.  Adding my guitar, can barely hear singer, other musicians. I spent 3 days with mixcord tech to fix app issue.  Uninstalled/installed twice, sent whole project to app tech as well.  Tried 3 different types of headphones, and ear buds. Nothing.  I even started my own project from scratch, same issue.  Camera fine, NO AUDIO. Contacted Apple tech, ran diagnostic on my 16 day old iPad, no issues, it is fine.  Throwing in the towel on this app. Real mystery here.   I wish app tech could talk to me on phone, might help. Bizarre.",0.1259259259259259
467,co.mixcord.acapella,wls123iv,1,"This is a terrible app. I would rate it negative five stars if I could. It renders and loads forever, crashes when you save things (beyond frustrating), and has a terrible user interface.  Basically, from a functionality level it’s garbage.  An app should at least do basic functions properly (like save and export) and be easy to use (functions and features should be clearly labeled and easy to find, not buried where you have to look for them) . This is not that type of app. An app that edits music should be able to do a few things above and beyond just those basic operations though. Getting collaboration levels right is a pain and you have to shuffle from record to playback to adjust levels between tracks. Anytime you make a change to something or switch tracks playback starts over from the beginning. That’s something that should be able to be done “on the fly”. If this app were to be stellar, it would need to fix all these problems and maybe add some useful functions like automation, import more than one file from an external source, trim clips, loop function, or multitrack editing.  As is, garbage. Deleted.",0.04297052154195013
468,co.mixcord.acapella,WafflePrincess,1,"When I tried to overlap myself playing the violin, the first video would be great, but the second video would be almost mute and you can barely even hear it make a sound. I’ve tried moving the settings around with the noise, but nothing worked. I’ve checked reviews and turns out a lot of people are experiencing the same problems. This has been happening since last year and it still seems like this is a problem. I’ve read that the developers only respond to those giving good reviews and not actually saying anything to those bringing up the issue in their app. Is it a bug? If this issue is fixed, people might even buy your subscription. Hell, even I was going to, but i don’t want to be paying for something that doesn’t work well.",0.2090909090909091
469,co.mixcord.acapella,Shanpa,2,"This is a very cool app but the info about it on the app store page is misleading. Under in-app purchases in the description there are a number of appealing, non-subscription based options. In the app they only give you two subscription based options. I am very disappointed to find that in order to fully use this app I need to subscribe to it. That would be understandable for cloud storage and access to their social media community but I don’t want to use that stuff. I just want to be able to make full videos and save them to my photos app. AND I want to pay a fair and reasonable $9.99-ish for the privilege. Someone should at least remove those options from the in-app purchase list in the app store.",0.1463333333333333
470,co.mixcord.acapella,#smartypants,4,"This really is a great app. It’s like a musician’s instagram. There are so many talented people on here, and everyone is super friendly. I gave it 4 stars because when it comes to recording your own stuff, it’s very difficult to use. I was recording a trio with my self and I had the metronome going and I was in time, but when I played back the recording, the app sped up the harmony, and a beautiful song sounded horrible. I can’t find where to change that. Also, where are the tools to edit sound and video?? I’m just really confused when recording my own music but I do recommend this app.",0.23910256410256414
471,co.mixcord.acapella,ElSando88,2,"This app really degenerated. When you record through headphones, there is a loud intermittent clicking and snapping noise. Literally like snap crackle pop rice krispies. Very annoying. This used to be a great app but the crackling now is maddening. There’s no way I’d pay for the subscription in this state. Also, they really need to properly design the block function so that you never have to see the losers you don’t wanna see. Literally some people clog up all the hashtags and feeds and their ugly mugs keep popping up all over the place even if you block them. Such an eyesore.Fix the block feature to make it more robust and fix the crackling noises and then this app could be gold.",-0.009999999999999986
472,co.mixcord.acapella,Mac-a-Billy,5,This is a fun app. It lets me multitrack with the added dimension of video. It makes for great barbershop quartet videos.I do have another feature I would like to see added (assuming it isn’t already in there somewhere): Provide for latency correction by allowing you to adjust the time offsets for individual video tracks. This would allow you to use Bluetooth earpieces and stand much further back from the camera to provide a full body quartet view.Billy in Seattle,0.2416666666666667
473,co.mixcord.acapella,creativityy,3,"I love this app. And something horrible happened today. My profile won’t load. everything accept the part where u actually make the Acapella won’t load. But it’s useless because when I saved one I can’t see it on my profile because my profile just won’t load. I have so much fun with this app and I started to get better. Can someone please reply back and tell what to do? I tried refreshing it and it said there was an error trying to load your profile, please try again later. I already tried checking my wi-fiRestarting my phone, even logging in and logging back out of my profile and nothing has worked..please help. Thank you",0.030000000000000006
474,co.mixcord.acapella,Sydtheegg,2,"Hello- I love the Acapella app, but even though I used head phones, there is still a metronome sound playing through my song. I want to use the metronome to stay in time but not to show up during the end result. 1) how do I get rid of it? Also, when I tried sear searching for the answer in the app, there was no help button or instructions besides those yellow boxes when I first used the app. 2) where is the user manual? I really do love it bu it can’t show people my arrangements of songs with the metronome playing in the background.Also, I initially tried to send an email instead of doing it through a review but the server wasn’t available, as in the page directed me to a page that did not exist. 3) how can I send an email?Thank you.",0.2928571428571428
475,co.mixcord.acapella,Nik chap,2,"So many issues. First, The app does not do a good job Recognizing headphones while using an external interface. Some interfaces ie “Rode”, it does not allow you to use them as monitors during playback at all.  Next up is the collaboration tool. This is so confusing, as everyone who the song is shared with must remember to hit collaborate when sending back -otherwise it is locked from the original user(s). A much simpler fix would be to have the original user set the song for collaboration and wherever it goes from there, it stays in collaboration format until saved/shared by original creator. Beyond that the app constantly crashes, the metronome disappears, freezes up, etc. all on a fairly new iPhone. 75% of the time is spent troubleshooting.  The effects are also pretty crappy even for the upgrade. Also seems like most of the features are designed for non-music things, ie, skins, pics, networking, etc. leaving very few options for recording/mixing.  An extremely unreliable, amateurish app overall.",0.1238181818181818
476,co.mixcord.acapella,Jolei A,1,"I got the app for the first time today to overlap my piano and flute playing. I played my flute for the first clip and the audio sounded fine. As I added the second, third and fourth audio clips they would be muted and the first would sound obnoxiously loud. I tried to mess with the audio settings but no matter what I did it still wouldn’t work. I was reading more reviews and lots of other people also had this problem but it seemed as if the company only responded to people who didn’t have this problem. I feel as if this is a more serious problem than inappropriate content which can get reported or block. All problems should be fixed, not some and the rest get ignored.",0.13333333333333336
477,co.mixcord.acapella,KingMaster1234,2,"I really used to love using this app. (This was an email originally) Hi, I write this email because your app personally advertised a 7 day free trial to me, but charged me as soon as it activated. As soon as I inquired Apple about this charge, they informed me that I had already used the free trial about a year ago… My problem and question to you is, why would you continue to advertise a free trial somebody has already used? I don’t appreciate the misinformation displayed to me. I feel used and robbed of an opportunity I was looking forward to taking advantage of. This has cut into important plans and I’m further thinking about removing this app off of my device because of it. Have a nice day.",0.3275
478,co.mixcord.acapella,JenNjuice,3,"...not too happy to pay for a monthly subscription.  I’d rather just pay for the app in itself, upfront, and call it good.  I also can’t get videos to play besides my own.  I’ll sit on it for a few minutes to see if it plays, when I tap the video it tells me I just paused the video.  Can’t figure that part out.  It would also be nice to be able to work on a few projects at once instead of having to delete the ones you aren’t done with yet.  Otherwise it’s a decent app that fills the needs I was looking for: no friends are musically inclined and I wanted something besides an audio track app to record duets and stuff on.",0.3296296296296296
479,co.mixcord.acapella,L14m777,3,"This app is so cool, and there ore some cool things you can do with it, but I don’t have the money to pay for a subscription.  It is really annoying sometimes.  With free version you can only do a 30 second video!  Not even a minute which is what I though it was.  It’s hardTo get anything in a 30 second video!  Also you can’t import videos from your camera unless you pay for the subscription.  That is really annoying because I like editing my videos on my main photos app.  I think this is a really cool idea, but you need to make more things free and enjoyable.",0.10897435897435896
480,co.mixcord.acapella,GonzoSVT,5,Just stated using the app about 3 weeks ago and I think it’s an excellent app to collaborate with band mates or other musicians. I’ve heard a handful of people talking about sync issues but I’ve noticed if you use the wired headphones with the built in mic there’s no issues. But if you use Bluetooth headphones or earbuds thats where you may have a latency (sync) problem. Definitely worth paying the yearly subscription if you plan on using the app more than just a few times.,0.29500000000000004
481,co.mixcord.acapella,BrotherAntonio,1,"When it doesn’t!!!I spent over an hour recording a multi track piece to share with people for my birthday. And after all of that the app glitched. What’s wrong...- app can glitch and scramble your separate tracks and combine them randomly. You then loose mixing control and your recording is basically garbage. - some basic mixing edits are permanent once you click the green check mark and you can’t undo and there’s no warning that is the case.- the app is not intuitive and the help articles and info is inadequate and mostly non existent. - good luck trying to contact the company for ANYTHING!  They don’t seem to care. - more frustration than enjoyment so far. I have been a sound tech for decades. If I didn’t have to pay for this app for a working gig, it would be in the trash. Yet another example of a company that comes up with a good idea that is more interested in pocketing profit than reinvesting in and supporting their product to work in even a basic functional way. So sad. And be warned you might loose some hair if you are expecting too much.",0.12216599190283399
482,co.mixcord.acapella,otismck76,4,"Tired of “Facebook”?  Looking for a place to go and post your talent instead of your every day mood, thoughts & opinions?  If so, then Acapella is just right for you and everyone else.  Acapella now only allows just anyone to bring life to their voices but also allows musicians to showcase their talents as well.  The only thing about this App I would critique is the lack of community communication between users. Users have no choice but to communicate all questions or ideas through comments on posts instead of the option to message privately.  Otherwise, a top notch App.",0.06428571428571428
483,co.mixcord.acapella,tacuazines4,5,"This app has been such a wonderful, easy-to-use tool! I can make music in harmony with myself without paying an arm and a leg for it, and it’s a beautiful feeling. The volume dials are helpful as well. The only two grievances I have are: I would love to be able to add or subtract parts even when I have already recorded on a specific template. And it would be nice to have better sound quality (but maybe that’s just my phone microphone!). All together a great app!",0.4954545454545455
484,co.mixcord.acapella,eri2902,2,Hey I loved this app until my iPod got disabled we had to back it up to a long time before I had acapella and I was super mad cause I had to redownloaded it and I tried to log back into my account and I couldn’t it said you e-mail is incorrect and all that stuff and I had a thing a good one on there and I wanted to see how many followers I had and I couldn’t and I am disappointed I really like it and I really want to get back in to see my old account. I looked to see if my account was still on the thing and guess what it isn’t so If any one wants to download it go ahead just don’t sign out if you are planning on wanting to.😡,0.08722222222222221
485,co.mixcord.acapella,ya neigh,4,"The Acapella app has a lot of bells and whistles.  It’s going to take me a good long while to figure out how to fully utilize all it has to offer.  And yet, it could offer more!I love a good cover of a song I like, but I’m most interested in hearing original music.  Could the developer/s add a feature so that users could identify their songs as original music and then let users sort the Feed by that so we can check out just original music sometimes if we want???",0.41388888888888886
486,co.mixcord.acapella,Fred from Nutley,5,"This is an amazing app, bringing people together to collaborate on all types of music. It’s been a real joy for me to add a bass track to a variety of artists- young and old, beginners to advanced, rockers to country to pop and R&B. Easy to use and a free version if all you want to do is add to others’ work, which is what I do. I do think, however, that the paid version cost structure needs to be updated and made more accessible. Still deserves 5 stars!",0.3852083333333333
487,co.mixcord.acapella,Mkilayko,1,"I use an iPhone 11 Pro Max. When I first got this app back in April 2020 and paid for the full version, it worked like a charm and all my recordings and harmonies were in sync.Fast forward to the end of May 2020 and there must’ve been some update in between and now I can’t even record harmonies in sync with each other. When I layer my second recording over the melody, even though I definitely sang together in sync with the melody while recording real time, the playback always makes the second recording play slightly ahead of the beat of the first track. It’s so frustrating.I used my air buds before and they worked fine so I’m not sure if that’s an issue because the second recordings are singing AHEAD of the beat. I’m so confused as to why it’s doing that. Usually it would be a latency issue right?I’m disappointed, also emailed tech support about it to make them aware of this new peculiar problem. I had to scrap a collaboration because of this problem so I’m bummed.",-0.004924242424242424
488,co.mixcord.acapella,Marth Lowell,1,"Glad I wasn’t the only one. When I recorded my first part and then tried to add another layer, it completely cut the audio from the second layer. I could not hear it no matter how high I turned up the volume on that layer and turned down the volume of the first. The audio was just gone. The issue persisted both with and without headphones. I was excited to try the app, but it’s useless to me if it can’t layer audio. Y'know, like it’s meant to. I couldn’t find a fix for this anywhere online and none of the tutorials for general use of the app I watched helped since they didn’t seem to be having this same issue. Weird bug. Frustrating",0.00924603174603174
489,co.mixcord.acapella,Urban Disaster,5,"The app is totally awesome! The first week, it was working like a charm, but then, after that, the app started crashing during collab uploads, from SMS, into the app. My phone has also been getting really hot, and the battery life seems to be getting much shorter. I don’t know if the it’s the app, but my phone seems to be deteriorating pretty rapidly since I’ve been using the Acapella. Big bummer. Acapella, do you have any thoughts on this?",0.325
490,co.mixcord.acapella,waukeganlarry,1,"I wanted this app to combine a number of videos that I had previously recorded. I looked at the in-app purchases before buying, it said you had to pay for a video that was 3 minutes long. My videos were all 6 minutes long. I thought ""well, I'll just cut them so they're all about 2 and a half minutes long. When I purchases the app, it said I had to pay for a video that was more that 1 minute long. Seriously? Not only that, I have to record a video right here right now, I can't choose an already recorded video. I would have rated this 0 stars if I could, DO NOT GET THIS APP!!!Edit: Also, no private accounts. Everyone can see your stuff.",0.048917748917748916
491,co.mixcord.acapella,Boss Hogg69,5,"If you’re serious about making fast, high quality music videos, this is the tool for you. The ability to import one prerecorded video and then interact/play along with it is excellent. The lossless audio and the editing features are excellent. Finally, the price is totally reasonable for people who are serious. The desire for “free everything” that permeates the reviews is sad and laughable. Quality is never free, raise your game b*tch!s 🤠",0.053333333333333344
492,co.mixcord.acapella,alinadelvecchio,2,"I used to make videos on this all the time and I recently started it back up again. however, it is so frustrating because every time I press record it won’t count down and then never record. I have to keep closing the app and opening it back up just so i can get the video to record again. the app crashed on me a few times and I lost my progress in which it took me an hour to actually finish my recording aside from all of the crashes. I will not be using the app until it is updated or bug fixed because it’s highly frustrating.",-0.11728395061728396
493,co.mixcord.acapella,HeatProspect,2,"This app is confusing to me. I love how I can create 30 second videos and have 9 squares of me singing but usually after the third square it gets very glitchy, bird chirping noises, high pitched squeals and frequencies coming from my video that completely overpower my voice. I can’t hear myself singing because of almost static and high frequency ringing going over my voice. If this is one of those apps where you pay for it to work that is honestly a rip off. I would like to simply have a video that works like Doja Cat: Return of the Snack singing. That has NO ringing and loud noises that hurt your ears in it.",0.13615384615384615
494,co.mixcord.acapella,julietm23,1,This app was too difficult to use and would constantly push you to get premium. the process to record was absolutely frustrated. 1.because it doesn’t explain how to record 2.it would have random pop up and suggestions that you didn’t needWhen I tried recording it didn’t even save my video so I couldn’t even record. I eventually got so frustrated I deleted the app. Also when I first got the app when it made me sign up I accidentally put the wrong birthday date so I went to fix it and it just reset my birthday and signed me in anyway. I don’t even know why I downloaded this app in the first place.,-0.3
495,co.mixcord.acapella,CritterSpigot,1,"I just downloaded the app, I have the latest iOS version, but ALL the videos are frozen, even after restarting my phone and closing all other apps. Twice. Songs also can’t be played in Music app, they don’t load at all. What’s the point of this app if it’s completely broken?! Oh, and here’s the real kicker, nowhere in the app does it give a place to message tech support, report a tech error with the videos, and Acapella’s profile page can’t be directly messaged about this!! It’s like they don’t want to fix problems and would rather bury their head in the sand. And yes, I have the full paid version. COMPLETE WASTE!!",0.04609375
496,com.lipsar.cannondemolition,gavinms.7b9,3,The add for the game was cool it showed a plane and it said “destroy the plane not the airport” so I got the game but I only saw the train and ship level so I’m kind of mad at the add...but the should add a airplane level,-0.09642857142857145
497,com.lipsar.cannondemolition,Addictshjdjjsbhaywhehdjd,1,You spend more time watching ads than you do playing. An ad to get a new cannon. An ad to upgrade cannon. An ad between levels. An ad to get money. It’s 2 minutes of ads just to play 30 seconds,0.3181818181818182
498,com.lipsar.cannondemolition,civreal,1,"Total let down false advertisement. I played the first 25 levels and the closest vehicle i shot at was a train, but the objective was to take our a bridge.Waste of a game and should be criminally prosecuted for false advertisement.",-0.18819444444444447
499,com.geniecompany.OHDAnywhere,desserkamp tool llc,5,Product works great install is easy. Product support was great!!!,0.7444444444444445
500,com.geniecompany.OHDAnywhere,CC™,1,"This is absolutely pointless to have. The only thing that would be useful is Siri integration, which this does not have. It’s slower than a physical remote and far less reliable. Works maybe half the time I try it, everything was professionally installed and setup by the local overhead people. Utterly worthless app.",-0.0893939393939394
501,com.geniecompany.OHDAnywhere,Adrian806,4,Would give 5 stars but this seriously needs support with Siri. It’s a pain to have to open the app every time I want the garage door open or closed.,-0.10833333333333334
502,com.geniecompany.OHDAnywhere,tma eyeball md,1,Spent over 4 hours by myself trying to get the unit functioning. Followed the on line video. Restarted. Called support services. After 45 minutes I was instructed to wait a few weeks as they were working out some bugs. Waited 2 months and still no success.,-0.15000000000000002
503,com.geniecompany.OHDAnywhere,wassimk,1,"I really want to like my OHD Anywhere but the app needs serious work. Many of the existing features just don't work and it's slow. Also, need more features for managing when, which, why and who I get notifications. Disabling notifications right now because they are all or none.",0.14206349206349206
504,com.geniecompany.OHDAnywhere,Bruce Propst,1,"Will not sound after update , reinstalled still no sound, the whole reason I bought this was for notifications sound , emailed company ,no reply from them",0.05
505,com.geniecompany.OHDAnywhere,NoNickName2269,1,"App worked fine up until new update, now app is total junk… Can’t even open garage doors now… Called Tech Support three times have to wait two hours for a callback...that you never get, I guess they really don’t care.",0.15060606060606058
506,com.geniecompany.OHDAnywhere,thisisf$@&!d,1,This app is terrible. Why does it have to be so complicated just to change a forgotten password? I’ve spent over $600 dollars on this thing and it hasn’t worked more than it has. Very frustrating. Hate it.,-0.4033333333333333
507,com.geniecompany.OHDAnywhere,Mercilius,5,"The iphone app works great, but PLEASE release it for the Apple Watch!",1.0
508,com.geniecompany.OHDAnywhere,Kai3h,2,"The positive is that, once signed on it works great. The down side is that it keeps signing off. At one point the app needed to be reinstalled and without the serial # handy, it becomes a little inconvenient. Hope it gets better.",0.1691738816738817
509,com.geniecompany.OHDAnywhere,qwerdjckcncn,5,This is a five star app as it is tested by me!,0.0
510,com.geniecompany.OHDAnywhere,CAPT CDR,1,In fact I would suggest some other Door opener because of this horrible update!I had to break into my own garage because the app signed me out of my account!My vehicle with the door opener was locked inside. Don’t recommend this app. Or Overhead Door company .........,-0.17500000000000002
511,com.geniecompany.OHDAnywhere,ansbob,1,"Horrible wifi connection.   Can’t get help from support or local installer without paying for them to service it.  Brand new home.   Thought it sounded like a good product, but it was an expensive mistake.",-0.13272727272727275
512,com.geniecompany.OHDAnywhere,Crow.Draven,2,This thing does not work. Will not accept the serail number. Say it is invalid. Even though i have the serail number on back of the opener  Not much thought put into this app.,-0.05
513,com.geniecompany.OHDAnywhere,nuttzzy,3,Like the app but wish it had a quick button for the Apple Watch so you don't have to dig out the phone to open the garage.,0.16666666666666666
514,com.geniecompany.OHDAnywhere,Candystripes87,1,This app is complete trash.  When it did work (infrequently at best) it would log me out every few days and then fail to allow me to re-register the door consistently.  Great concept.  Wish it worked.,0.24000000000000005
515,com.geniecompany.OHDAnywhere,ScotchFan67,1,"The app worked fine until the latest update. Continual “Request Rate Limit Exceeded” errors, and now I can’t log in.I’ll change the rating when the app gets fixed.",0.33888888888888896
516,com.geniecompany.OHDAnywhere,Rebel-lt,1,Updated yesterday to the new version now it says my password no longer works and tried to reset it and advises the link has expired.  Retry and its a never ending loop.  Was a good app when it did work.,0.41818181818181815
517,com.geniecompany.OHDAnywhere,Cat278,1,"Will not allow me to create an account.  Repeatedly states that email doesn’t exist but if I start over, there is already a user with that email.",0.0
518,com.geniecompany.OHDAnywhere,Ozzota2,2,App was great when I first started to us it but after update the app keeps reverting back to the last step in set up. I have to keep doing finish setup. Very frustrating. Please fix!,0.08
519,com.geniecompany.OHDAnywhere,OKCOK$$,1,I spend a ton time trying to get the app to work and the door to open.  Work for a short time and then it doesn’t.  Very frustrating!!,-0.2708333333333333
520,com.geniecompany.OHDAnywhere,&$57,1,I have this app about 9 months and with this recent update doesn’t recognize my password or sign in. Changed password numerous times but no success. A MESS. Do not recommend,-0.08124999999999999
521,com.geniecompany.OHDAnywhere,shep3368,1,Downloaded app and signed up. Verified email and can’t even sign in. Keeps saying there is an error and to contact customer service if it continues.,0.0
522,com.geniecompany.OHDAnywhere,dpcp2,4,Need Apple Watch compatibility,0.0
523,com.geniecompany.OHDAnywhere,OHD cb71,1,Door will open on its ownAlso notifications of openings take several minutes to appear,0.0
524,com.geniecompany.OHDAnywhere,R125690,4,It works okay but keep waiting for HomeKit to work with it.,0.5
525,com.geniecompany.OHDAnywhere,Suebeecpa,4,Is it compatible with apple watches? I have a 5,0.0
526,com.geniecompany.OHDAnywhere,Odee09,2,In today’s world of smart homes why wouldn’t you allow this device to be compatible with Alexa and Google????,0.21428571428571427
527,com.geniecompany.OHDAnywhere,JBU1970,1,App says setting up Home Screen but never goes any further. Please fix!,0.0
528,com.geniecompany.OHDAnywhere,Pushed & Annoyed,3,50% of time - works40% - times out10% - reverts back to loginShould work 95% of the time. C'mon. It's almost 2017.,0.0
529,com.geniecompany.OHDAnywhere,Buddy Deux,1,Have installed the app several times. Have spoken to OHD several times. All to no avail. This app won’t work on my iPhone.,0.0
530,com.geniecompany.OHDAnywhere,ShooterJake,5,Best app ever!,1.0
531,com.geniecompany.OHDAnywhere,sllinke,1,Latest update resets the app as if you never accessed your account. Hope you remember your password.,0.5
532,com.geniecompany.OHDAnywhere,T chickensim,1,The entire system is set up to force you to call an Overhead door representative. Terrible design.,-0.5
533,com.geniecompany.OHDAnywhere,Jitopdjkj,3,When will this be connected to Alexa?,0.0
534,com.geniecompany.OHDAnywhere,Lograr - Cho'gall,1,“Serial number is invalid”,0.0
535,com.geniecompany.OHDAnywhere,Sawbones74,2,Ok app. Would love to see Siri integration.,0.5
536,com.geniecompany.OHDAnywhere,Tophaek36,2,Works great for awhile then out of no where it will say no doors are on this. It’s a super pain in the butt. Wish it wasn’t so hinky cause when it works it’s great to have but I can’t trust it.,0.6444444444444445
537,com.geniecompany.OHDAnywhere,Joamazeme,1,"I’ve had this app for about 8 months now. It’s rarely stayed connected for longer than a day or two. I’ve upgraded everything possible in the garage and it seems like the opener itself is staying well connected, though you’d never know it from looking at the app. It regularly says the opener is offline. But, that’s very rarely ever true. At this time, V4.41 Build 37, I’d say you’re better off not worrying about the app and just using the opener like a normal mechanical opener. A bunch of $$$ tossed on this one 😡",0.2414285714285714
538,com.geniecompany.OHDAnywhere,77stl77,1,"Cannot believe this is the app all the manufacturers are using. Scans QR code and adds door, initially joins the special network then it successfully connects to my home WiFi router, but from there “can’t see the cloud” and the light remains flashing green. After if we retry the steps it will always errors on joining the special network. Then the only way to move forward is to hold button again until it beeps and start over from scratch, always ending in the same “cannot connect to cloud” issue. Have tried all the support suggestions and nothing works. So frustrated with a $650 door opener with no WiFi connectivity.",0.10714285714285715
539,com.geniecompany.OHDAnywhere,You Wish You Could Be Like Me,1,I’ve had the device for a couple years now which for the most part works as intended. Its the App however that frustrates me most. Sometimes won’t connect. Can’t change or add rules. I wish it were more user friendly. When will there be a completely working update to the app?,0.395
540,com.geniecompany.OHDAnywhere,Violetnoise,4,Did not work until after iOS update installed.,0.0
541,com.geniecompany.OHDAnywhere,Crappy and Useless iPhone,1,"The app frequently fails to work, once failed it is a nightmare to register the garage door again , tried 20 times , but the app fails to recognize the garage door. It’s crap, unfortunately my builder gave me the cheapest garage door and it works( if at all) only with this app",-0.4666666666666666
542,com.pollardbanknote.PlayOnKS,Idanni,2,The app keeps crashing. Once I open the app I receive an error box saying “something thing went wrong please retry”. I click the x get rid of the box but it continuously keeps coming up preventing me from doing anything in the app. I will delete and reinstall the app for it to work temporarily then the cycle starts over. Any suggestions on why this is happening on an iPhone 8? I like the app when it works.,-0.25
543,com.pollardbanknote.PlayOnKS,dchrum,2,"Have had this app for a few weeks. It froze up and wouldn’t open. I logged out, went to log back in and now it keeps telling me my internet is too slow. I uninstalled and reinstalled but it still says the same.",-0.1
544,com.pollardbanknote.PlayOnKS,Smoothynobutt,3,I haven’t had any problems with this app. It works for me as it should. Would’ve given it 5 stars if I was able to scan my tickets to see if I’ve won.  Some of the scratchers can be hard to understand what wins or not. I would even accept a separate app in order to scan tickets to see if I’m a winner.,0.16944444444444443
545,com.pollardbanknote.PlayOnKS,pennypoppers,5,"I got the app not long ago, but everything about it seems to work. Im not sure why there are so many bad reviews. This app is pretty cool! I like the different things that you can be entered in to win! On top of that you get points! The videos you can watch to earn points, really help anyone understand how to use the app and other features it has.",0.17840909090909093
546,com.pollardbanknote.PlayOnKS,Mochimo23,5,"I typically never have issues with this app and love the updated ticket checker function. But as if yesterday, the app won’t even load fully. I can only see the blue PlayOn screen. Not sure what’s going on...",0.06666666666666668
547,com.pollardbanknote.PlayOnKS,Steph1429,5,This app is great. I love that I can check my own tickets. It definitely saves time! Absolutely recommend this app to anyone that loves playing the lottery or enjoys the instant scratch games!,0.35000000000000003
548,com.pollardbanknote.PlayOnKS,Mikep.1,1,"I read the reviews and decided to try this anyway.  Mostly just wanted to be able to check my tickets at home.  I couldn’t log in with Facebook even though Facebook confirmed that I did.  I don’t plan on giving all my personal information for them to sell or spam me so I deleted the app... great idea, horrible implementation",0.20000000000000004
